"ticker","date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"INDU","2011-10-03","2014-05-02","2014.336","16512.89","-14","100","0.529115078292762","193","0.899972383628188","10.9129314065253","2014.86511507829","9.83068391500011","-0.169786598171212","-0.00679657617728993","-0.0149189397928893"
"INDU","2011-10-03","2014-05-01","2014.333","16558.87","-15","100","0.52308855618503","190","0.899996743949664","10.8596754333265","2014.85608855619","9.82947136281505","-0.169840604695765","-0.00813812309681055","-0.0143410187067368"
"INDU","2011-10-03","2014-04-30","2014.331","16580.84","-16","100","0.51630417359388","188","0.899994133717822","10.8033645823884","2014.84730417359","9.82829718630244","-0.169905207964679","-0.00944427660828823","-0.0136305737339873"
"INDU","2011-10-03","2014-04-29","2014.328","16535.37","-17","100","0.511520621816089","186","0.899937037076214","10.7619043268692","2014.83952062182","9.82724296026082","-0.169954320126386","-0.010460255544325","-0.0129730737410735"
"INDU","2011-10-03","2014-04-28","2014.325","16448.74","-18","100","0.505454089929344","184","0.899920014809632","10.7039090149746","2014.83045408993","9.82604008360653","-0.170029276385298","-0.0116779252551322","-0.0120273256939319"
"INDU","2011-10-03","2014-04-25","2014.317","16361.46","-21","100","0.500451453163123","182","0.899980987808737","10.6142638787374","2014.81745145316","9.82427143544701","-0.170111828955055","-0.0133214249056043","-0.0104083973472219"
"INDU","2011-10-03","2014-04-24","2014.314","16501.65","-22","100","0.493922964649983","180","0.899996235079117","10.5665394169158","2014.80792296465","9.82300349266829","-0.170172521733826","-0.0142496723542836","-0.00929142221767383"
"INDU","2011-10-03","2014-04-23","2014.311","16501.65","-23","100","0.491862998406532","179","0.898901972454932","10.5917313286605","2014.80286299841","9.82242042082966","-0.170336216794886","-0.0143478369054474","-0.00922452827783007"
"INDU","2011-10-03","2014-04-22","2014.308","16514.37","-24","100","0.482313754458801","176","0.899996838053204","10.459272841191","2014.79031375446","9.8206335823652","-0.170297898873117","-0.0158149176480308","-0.00678178139783222"
"INDU","2011-10-03","2014-04-21","2014.306","16449.25","-25","100","0.476010990575332","173","0.89998462442102","10.4058771096265","2014.78201099058","9.81953548535046","-0.170373401031718","-0.016414466857596","-0.00547323477638051"
"INDU","2011-10-03","2014-04-18","2014.294","16408.54","-28","100","0.437718601445795","159","0.895544478932079","9.90181946283064","2014.73171860145","9.81368488113545","-0.172019444243089","-0.0169456178587328","0.005578434122934"
"INDU","2011-10-03","2014-04-17","2014.294","16408.54","-29","100","0.484235800341821","176","0.89807986935197","10.4810480710341","2014.77823580034","9.81917012592532","-0.170601959472707","-0.0162139462047757","-0.00609746606790412"
"INDU","2011-10-03","2014-04-16","2014.292","16424.85","-30","100","0.471821109460507","172","0.899018360506215","10.36862297987","2014.76382110946","9.81698379361735","-0.170486675170678","-0.0171344752397159","-0.00347503432669015"
"INDU","2011-10-03","2014-04-15","2014.289","16262.56","-31","100","0.465368670385715","169","0.899996279954414","10.2371622399358","2014.75436867039","9.81583737431708","-0.170591209973169","-0.0175947252516001","-0.000937629172506392"
"INDU","2011-10-03","2014-04-14","2014.286","16173.24","-32","100","0.472944593496322","172","0.89909827898431","10.2041917790975","2014.7589445935","9.81741609045868","-0.171251391033729","-0.0175896077355428","-0.000946369678340968"
"INDU","2011-10-03","2014-04-11","2014.278","16026.75","-35","100","0.451594132438458","164","0.899933622913519","10.0830564288063","2014.72959413244","9.81260729457707","-0.170853539969238","-0.0176033205413367","0.00333834001718269"
"INDU","2011-10-03","2014-04-10","2014.275","16170.22","-36","100","0.432539740365428","157","0.89722466242369","9.91312422812322","2014.70753974037","9.81033797305855","-0.171788020871439","-0.0165721758605567","0.00751727625158069"
"INDU","2011-10-03","2014-04-09","2014.272","16437.18","-37","100","0.425436637758594","155","0.89999947764227","9.88192041859927","2014.69743663776","9.80824976790332","-0.171101626705751","-0.016078240416519","0.0087485798138006"
"INDU","2011-10-03","2014-04-08","2014.269","16256.14","-38","100","0.421577431886817","153","0.899914016102413","9.8413707582573","2014.69057743189","9.80737112138187","-0.171193687932131","-0.0155595274286444","0.00980653418433224"
"INDU","2011-10-03","2014-04-07","2014.267","16245.87","-39","100","0.410946016071648","149","0.899999157078693","9.76332484972928","2014.67794601607","9.80562952113582","-0.171272184453262","-0.0143915747249486","0.0117022186096198"
"INDU","2011-10-03","2014-04-04","2014.258","16412.71","-42","100","0.411909967423298","150","0.899973844338677","9.71491542174576","2014.66990996742","9.80466484112527","-0.171411212025706","-0.0135583511898737","0.0128226166445041"
"INDU","2011-10-03","2014-04-03","2014.256","16572.55","-43","100","0.405817476914308","148","0.899928027069503","9.65637308333549","2014.66181747691","9.80361903257872","-0.171525441264695","-0.0125234130806791","0.0139767585338893"
"INDU","2011-10-03","2014-04-02","2014.253","16573","-44","100","0.405079643753425","147","0.899997416999331","9.63298017837145","2014.65807964375","9.80311719487968","-0.171552781450426","-0.0120522791072823","0.0144484769673626"
"INDU","2011-10-03","2014-04-01","2014.25","16532.61","-45","100","0.404744846975063","147","0.89999748578591","9.61148275864751","2014.65474484698","9.80269461745211","-0.171599430405053","-0.0116118208007542","0.0148612130288652"
"INDU","2011-10-03","2014-03-31","2014.25","16457.66","-46","100","0.399680820993353","145","0.899998901774142","9.57814516924515","2014.64968082099","9.80201702257027","-0.171651318749637","-0.0109053139816139","0.0154665378190683"
"INDU","2011-10-03","2014-03-28","2014.242","16323.06","-49","100","0.403796730581007","147","0.899985824660847","9.55878030163371","2014.64579673058","9.80155321890537","-0.171716293358783","-0.01042079263522","0.0158622663534775"
"INDU","2011-10-03","2014-03-27","2014.239","16264.23","-50","100","0.39817483108186","145","0.8999971356125","9.50107271598796","2014.63717483108","9.80042358029717","-0.17181963794695","-0.00910865928122132","0.0167782849195593"
"INDU","2011-10-03","2014-03-26","2014.236","16268.99","-51","100","0.391487251711169","142","0.899998272821681","9.43779477036206","2014.62748725171","9.79915409052562","-0.171936663512721","-0.00756435652216575","0.0176674186041617"
"INDU","2011-10-03","2014-03-25","2014.233","16367.88","-52","100","0.385829557402985","140","0.899997529502313","9.38184544081538","2014.6188295574","9.79804209180402","-0.172054954925563","-0.00612629176789323","0.0183391213273556"
"INDU","2011-10-03","2014-03-24","2014.231","16276.69","-53","100","0.381326662155061","139","0.89999615459708","9.33941623905704","2014.61232666216","9.79721451577316","-0.172149827078228","-0.00500540030485542","0.0187682161071248"
"INDU","2011-10-03","2014-03-21","2014.222","16302.77","-56","100","0.381226368879879","139","0.899841222473261","9.28277525688736","2014.60322636888","9.79605404173543","-0.172296716056634","-0.00342501729754432","0.0192460024623765"
"INDU","2011-10-03","2014-03-20","2014.219","16331.05","-57","100","0.376297743760688","137","0.899981050751176","9.24084082489692","2014.59529774376","9.79493551382954","-0.172322279302724","-0.00211392281358768","0.0195368710329776"
"INDU","2011-10-03","2014-03-19","2014.217","16222.17","-58","100","0.37347224406426","136","0.899996520501542","9.19816550417554","2014.59047224406","9.79442119312814","-0.172465200604827","-0.00108486819032645","0.0196939821036647"
"INDU","2011-10-03","2014-03-18","2014.214","16336.19","-59","100","0.364619062796692","133","0.899959451937131","9.12835291124253","2014.5786190628","9.79278190160297","-0.172563850975344","0.00102775644261083","0.0198534392716965"
"INDU","2011-10-03","2014-03-17","2014.211","16247.22","-60","100","0.365819468172731","133","0.899966702628405","9.11052259513944","2014.57681946817","9.79272169890693","-0.172695831337012","0.00143171698067005","0.0198646802801558"
"INDU","2011-10-03","2014-03-14","2014.203","16065.67","-63","100","0.364728064870633","133","0.899988386270433","9.04824364536334","2014.56772806487","9.79154006056813","-0.172824255329032","0.00317347174470735","0.0197902734038616"
"INDU","2011-10-03","2014-03-13","2014.2","16108.89","-64","100","0.358182457563771","130","0.899975043967407","8.98818283565288","2014.55818245756","9.79035879471506","-0.172990817224802","0.00491791116822694","0.0195703752450122"
"INDU","2011-10-03","2014-03-12","2014.197","16340.08","-65","100","0.351170314223964","128","0.899983669844809","8.91598480445416","2014.54817031422","9.78911466499142","-0.173176353158935","0.00684483907880148","0.0191358490324299"
"INDU","2011-10-03","2014-03-11","2014.194","16351.25","-66","100","0.3488470242105","127","0.899997082613869","8.88178758047279","2014.54284702421","9.78843584731306","-0.173258929354515","0.00779970457905506","0.0188497844945426"
"INDU","2011-10-03","2014-03-10","2014.192","16418.68","-67","100","0.346266793821769","126","0.899953628257827","8.84982632199187","2014.53826679382","9.78788923897651","-0.173362007162808","0.00864102989917737","0.0185538585137454"
"INDU","2011-10-03","2014-03-07","2014.183","16452.72","-70","100","0.352110443536958","128","0.899912619716547","8.85421611692946","2014.53511044354","9.78740192004222","-0.173330556367291","0.00889495196955425","0.018477660886492"
"INDU","2011-10-03","2014-03-06","2014.181","16421.89","-71","100","0.351690733213218","128","0.899992460225306","8.82084460161927","2014.53269073321","9.78715037065643","-0.173420359527368","0.00952991761523172","0.0182022202223917"
"INDU","2011-10-03","2014-03-05","2014.178","16360.18","-72","100","0.35424605336766","129","0.899941011544111","8.81591649351357","2014.53224605337","9.78717950283239","-0.173485617766004","0.00962773704834198","0.0181617598739673"
"INDU","2011-10-03","2014-03-04","2014.175","16395.88","-73","100","0.353561947036269","129","0.899997891039721","8.79038349355995","2014.52856194704","9.78670821432152","-0.17354009484949","0.0102796267511477","0.017861013196865"
"INDU","2011-10-03","2014-03-03","2014.172","16168.03","-74","100","0.355180829820938","129","0.899981252487931","8.77938766191944","2014.52718082982","9.78658553692607","-0.173597939069591","0.0105359163073898","0.0177359561824696"
"INDU","2011-10-03","2014-02-28","2014.158","16321.71","-77","100","0.362597251663374","132","0.899961274581877","8.7408120552828","2014.52059725166","9.78576556026464","-0.173711617164704","0.0115879536617915","0.0171791925100194"
"INDU","2011-10-03","2014-02-27","2014.156","16272.65","-78","100","0.363172638710466","132","0.899957451390302","8.72879142404256","2014.51917263871","9.78563748559862","-0.173769822365192","0.0118505532888756","0.0170248277690333"
"INDU","2011-10-03","2014-02-26","2014.153","16198.41","-79","100","0.363473601736814","132","0.899991531070614","8.70700745874731","2014.51647360174","9.78533749733702","-0.173841502234178","0.0123330459730426","0.016726555220691"
"INDU","2011-10-03","2014-02-25","2014.15","16179.66","-80","100","0.363392608312552","132","0.899985980218962","8.68628662865147","2014.51339260831","9.78501251099494","-0.173931861159137","0.0128291593911892","0.0164047041032493"
"INDU","2011-10-03","2014-02-24","2014.147","16207.14","-81","100","0.363067456669569","132","0.899993690451341","8.66294043932878","2014.51006745667","9.78465918842243","-0.174028234789709","0.0133649176629307","0.0160328534839055"
"INDU","2011-10-03","2014-02-21","2014.139","16103.3","-84","100","0.368151750815287","134","0.899935982057822","8.63074848928731","2014.50715175082","9.78441101936127","-0.174173970498455","0.0139443852996416","0.0155902191687312"
"INDU","2011-10-03","2014-02-20","2014.136","16133.23","-85","100","0.36848211072288","134","0.899990916093574","8.62253478369692","2014.50448211072","9.7841286077068","-0.174229799553376","0.0142495130108895","0.0153616656269729"
"INDU","2011-10-03","2014-02-19","2014.133","16040.56","-86","100","0.369437578732004","134","0.899999158205533","8.60617474856066","2014.50243757873","9.78398186093088","-0.17433202196964","0.0145787359844784","0.0150915809254679"
"INDU","2011-10-03","2014-02-18","2014.131","16130.4","-87","100","0.368268358512978","134","0.899999884054068","8.5827904614799","2014.49926835851","9.7837169875937","-0.174467881894788","0.0150610358698278","0.0146764408782593"
"INDU","2011-10-03","2014-02-17","2014.119","16154.39","-88","100","0.381116340072367","139","0.899879759102218","8.58241233870605","2014.50011634007","9.78404827683405","-0.174602695303626","0.01499181583183","0.0147360325357489"
"INDU","2011-10-03","2014-02-14","2014.119","16154.39","-91","100","0.377565838650298","137","0.899981294072313","8.56169375898003","2014.49656583865","9.78347703661174","-0.174580225807696","0.0154740811611494","0.0142984286565281"
"INDU","2011-10-03","2014-02-13","2014.117","16027.59","-92","100","0.377851947949011","137","0.899989983662823","8.54671214600317","2014.49485194795","9.78335121979737","-0.174666556978164","0.0157460026180019","0.0140372738110216"
"INDU","2011-10-03","2014-02-12","2014.114","15963.94","-93","100","0.380971452885433","139","0.899913325460236","8.54396826240977","2014.49497145289","9.78359612705157","-0.174808273347975","0.0157599851997559","0.0140257537751583"
"INDU","2011-10-03","2014-02-11","2014.111","15994.77","-94","100","0.382599088303778","139","0.899990451952913","8.53120117498775","2014.4935990883","9.78361926734398","-0.174940564418873","0.0159803730659669","0.0138102401300398"
"INDU","2011-10-03","2014-02-10","2014.108","15801.79","-95","100","0.384829943958266","140","0.899995219128397","8.52086034290006","2014.49282994396","9.78373855685443","-0.175084229946444","0.0161314212580749","0.0136583776211218"
"INDU","2011-10-03","2014-02-07","2014.1","15794.08","-98","100","0.392700905920265","143","0.899997143753375","8.51141814680236","2014.49270090592","9.78408854977188","-0.175306540454751","0.0162258662648356","0.0135640328524966"
"INDU","2011-10-03","2014-02-06","2014.097","15628.53","-99","100","0.39744558244206","145","0.89998780894329","8.50941521090368","2014.49444558244","9.78475290036591","-0.175547828380148","0.0161163488648888","0.0136786421273467"
"INDU","2011-10-03","2014-02-05","2014.094","15440.23","-100","100","0.403316162690544","147","0.899998964777066","8.51639876956764","2014.49731616269","9.78568698838026","-0.175835272923973","0.0158437583688512","0.0139645237041247"
"INDU","2011-10-03","2014-02-04","2014.092","15445.24","-101","100","0.412997960138","150","0.899997105662342","8.54429572376017","2014.50499796014","9.78754351368339","-0.176229205240246","0.0149948083926313","0.0147704542718029"
"INDU","2011-10-03","2014-02-03","2014.089","15372.8","-102","100","0.428343288337146","156","0.899999057220496","8.59779580064492","2014.51734328834","9.79016534293528","-0.176641311558418","0.013454101968673","0.016024254567914"
"INDU","2011-10-03","2014-01-31","2014.083","15698.85","-105","100","0.457474242258513","166","0.899999658318613","8.70866647310652","2014.54047424226","9.79462234434804","-0.177136723310846","0.0101681743912804","0.0180098735251927"
"INDU","2011-10-03","2014-01-30","2014.081","15848.61","-106","100","0.487203430421687","177","0.899966766986382","8.85199697795406","2014.56820343042","9.79965856647674","-0.177544491532777","0.00572222982575435","0.0195747647112691"
"INDU","2011-10-03","2014-01-29","2014.078","15738.79","-107","100","0.521433308295627","190","0.899991927057151","9.00718535229721","2014.5994333083","9.80529758703664","-0.177982873911183","0.000560953368201648","0.0200759908799554"
"INDU","2011-10-03","2014-01-28","2014.075","15928.56","-108","100","0.580723850411459","211","0.899990693063459","9.29341949023075","2014.65572385041","9.81537349300493","-0.178712381194705","-0.0084172893755145","0.0176514228016456"
"INDU","2011-10-03","2014-01-27","2014.072","15837.88","-109","100","0.634077466888812","231","0.899995846151216","9.5508972063229","2014.70607746689","9.82448780424121","-0.179406530825529","-0.014692623475632","0.0122487842408698"
"INDU","2011-10-03","2014-01-24","2014.064","15879.11","-112","100","0.695410568466286","253","0.899588736010558","9.82557288135512","2014.75941056847","9.83444882062163","-0.180342917880822","-0.0182367836372172","0.00426858300559828"
"INDU","2011-10-03","2014-01-23","2014.061","16197.35","-113","100","0.719687165161758","262","0.899983801012001","9.92072535379524","2014.78068716516","9.83878291955978","-0.180839135339986","-0.018604123576291","0.000988959051192435"
"INDU","2011-10-03","2014-01-22","2014.058","16373.34","-114","100","0.730800230664499","266","0.899975390650606","9.96043753155205","2014.78880023066","9.84057543261962","-0.181117552720254","-0.0186060416363476","-0.000323225139749171"
"INDU","2011-10-03","2014-01-21","2014.056","16414.44","-115","100","0.738306177172717","269","0.899999552938536","9.98654497441421","2014.79430617717","9.84175939463626","-0.181285378206922","-0.0185513233612301","-0.00120110701378972"
"INDU","2011-10-03","2014-01-20","2014.044","16458.56","-116","100","0.751735974605481","274","0.899950785051135","9.99465301034609","2014.79573597461","9.84218659082419","-0.18139764349719","-0.0185436471434831","-0.00145123732494953"
"INDU","2011-10-03","2014-01-17","2014.044","16458.56","-119","100","0.751952010223704","274","0.899994017368761","9.99381881821508","2014.79595201022","9.84223050969481","-0.181398823396387","-0.0185418721360674","-0.0014586401572286"
"INDU","2011-10-03","2014-01-16","2014.042","16417.01","-120","100","0.759286429836266","277","0.899818922582778","10.0214751620353","2014.80128642984","9.84332523366095","-0.181558161547777","-0.0184216809192859","-0.00233704880874874"
"INDU","2011-10-03","2014-01-15","2014.039","16481.94","-121","100","0.759122192521318","277","0.899985853738715","10.0026083526608","2014.79812219252","9.84287798830333","-0.181562700205409","-0.0185270621931481","-0.00178964817426733"
"INDU","2011-10-03","2014-01-14","2014.036","16373.86","-122","100","0.760200557231656","277","0.899986927973654","9.99178285376234","2014.79620055723","9.84262146343742","-0.181586531128566","-0.0185817175674478","-0.00146386436689801"
"INDU","2011-10-03","2014-01-13","2014.033","16257.94","-123","100","0.764077479424941","278","0.899993370067917","9.99919065891956","2014.79707747942","9.84290562992348","-0.181659545126008","-0.0185772255756094","-0.0016572979754106"
"INDU","2011-10-03","2014-01-10","2014.025","16437.05","-126","100","0.77124885499893","281","0.899952984911602","9.99574180545217","2014.796248855","9.84302117251674","-0.181792195993718","-0.0186267487886516","-0.00154472673410211"
"INDU","2011-10-03","2014-01-09","2014.022","16444.76","-127","100","0.773963918647269","282","0.899995628012997","9.98872584890892","2014.79596391865","9.84308697306755","-0.181849041931258","-0.0186506748693098","-0.0014210105372906"
"INDU","2011-10-03","2014-01-08","2014.019","16462.74","-128","100","0.774941823675363","282","0.899991214670378","9.98133035210242","2014.79394182368","9.84275986156659","-0.181841579502632","-0.0186932334872745","-0.00113364105351742"
"INDU","2011-10-03","2014-01-07","2014.017","16530.94","-129","100","0.7762123221396","283","0.899995527321767","9.97577259322021","2014.79321232214","9.84267973969883","-0.181860519825924","-0.0187124589167064","-0.000988220748654125"
"INDU","2011-10-03","2014-01-06","2014.014","16425.1","-130","100","0.780285537363852","284","0.89997464206295","9.98335484253276","2014.79428553736","9.84281788256487","-0.181845770649453","-0.0186859763149699","-0.00119384583029054"
"INDU","2011-10-03","2014-01-03","2014.006","16469.99","-133","100","0.785092340693609","286","0.899988447279152","9.96412995648409","2014.79109234069","9.84232727767598","-0.18185172206563","-0.0187478736335583","-0.000626487023723587"
"INDU","2011-10-03","2014-01-02","2014.003","16441.35","-134","100","0.789980120955079","288","0.899984417134194","9.97529047534549","2014.79298012096","9.84262054238261","-0.181849524854169","-0.018713967414893","-0.000959225802412695"
"INDU","2011-10-03","2014-01-01","2014","16576.66","-135","100","0.793250155100623","289","0.899991411734127","9.97675064497743","2014.7932501551","9.84265262839721","-0.181843188580627","-0.0187077589141107","-0.00100424722674527"
"INDU","2011-10-03","2013-12-31","2014","16576.66","-136","100","0.793754124037378","289","0.89999981147864","9.98009416739221","2014.79375412404","9.84273099981197","-0.181841000295869","-0.0186976784223283","-0.00109866562702614"
"INDU","2011-10-03","2013-12-30","2013.997","16504.29","-137","100","0.801715747584467","292","0.899989905553997","10.0056771512263","2014.79871574758","9.84344970489721","-0.181812064561703","-0.0185724906340181","-0.00190717504296123"
"SPX","2011-10-03","2014-05-16","2014.375","1877.86","0","100","1.98761769943758","725","0.898263852459907","12.9876961179916","2016.36261769944","7.98039355310731","-0.22580059460871","0.00677742335173082","-0.000859148074841196"
"SPX","2011-10-03","2014-05-15","2014.372","1870.85","-1","100","0.173454741298201","63","0.89998755062626","9.25188901059486","2014.5454547413","7.60978500090717","-0.205071457269847","0.00239889834111066","0.0160862145453822"
"SPX","2011-10-03","2014-05-14","2014.369","1888.53","-2","100","0.418449334490788","152","0.886986810480072","9.6379416521933","2014.78744933449","7.66526040322824","-0.214241336700632","-0.0129373906975946","0.00409497943839948"
"SPX","2011-10-03","2014-05-13","2014.367","1897.45","-3","100","0.163422742548619","59","0.899935572324497","9.13826911127859","2014.53042274255","7.60727414262808","-0.205229053640838","0.00488894332503717","0.0157345304048878"
"SPX","2011-10-03","2014-05-12","2014.364","1896.65","-4","100","1.99855056689171","729","0.898096429092681","13.0377163184249","2016.36255056689","7.98112672669725","-0.226076291908337","0.00682809196999072","-0.000399231439826082"
"SPX","2011-10-03","2014-05-09","2014.356","1878.48","-7","100","1.99889977883231","729","0.899653717557207","12.9704675593691","2016.35489977883","7.9784339135465","-0.225204804492151","0.00672975728239801","-0.00118195494992537"
"SPX","2011-10-03","2014-05-08","2014.353","1875.63","-8","100","0.162481448844346","59","0.899381743136063","9.00735911311998","2014.51548144884","7.60503423404549","-0.205630672293229","0.00748892290128885","0.0149336004078687"
"SPX","2011-10-03","2014-05-07","2014.35","1878.21","-9","100","1.99930110854621","729","0.899377908867127","12.9441723288375","2016.34930110855","7.97774452657294","-0.225379704195397","0.00666082746084278","-0.0015397666712618"
"SPX","2011-10-03","2014-05-06","2014.347","1867.72","-10","100","1.99997967308013","729","0.89996111978173","12.9813165013793","2016.34697967308","7.97715568961885","-0.225153135188183","0.00673228861163579","-0.00126913821609011"
"SPX","2011-10-03","2014-05-05","2014.344","1884.66","-11","100","1.99999547591619","729","0.899918851438503","12.9842658703638","2016.34399547592","7.97682215710996","-0.225225632807486","0.00673048028995192","-0.00131061440916889"
"SPX","2011-10-03","2014-05-02","2014.336","1881.14","-14","100","1.99461181702895","728","0.897873367656878","12.937770678197","2016.33061181703","7.97566076610737","-0.226211766146998","0.00658168810661508","-0.00204049823576445"
"SPX","2011-10-03","2014-05-01","2014.333","1883.68","-15","100","0.155513856137532","56","0.899981381481265","8.80228086668357","2014.48851385614","7.60062811864117","-0.205911768331373","0.0114778966300618","0.0127102115736312"
"SPX","2011-10-03","2014-04-30","2014.331","1883.95","-16","100","1.99995600884608","729","0.899982726104986","12.9562233404653","2016.33095600885","7.97440490231307","-0.225179699394707","0.00662572046160343","-0.00186956873134478"
"SPX","2011-10-03","2014-04-29","2014.328","1878.33","-17","100","0.151360847121396","55","0.899705300662304","8.75781808478841","2014.47936084712","7.59913370323412","-0.206036750255991","0.0124854013191374","0.0119051757345144"
"SPX","2011-10-03","2014-04-28","2014.325","1869.43","-18","100","0.150715971911723","55","0.899998419301306","8.6984651868425","2014.47571597191","7.5986417994263","-0.206156610656844","0.0131967495123232","0.0112300776461669"
"SPX","2011-10-03","2014-04-25","2014.317","1863.4","-21","100","1.99868760784057","729","0.899281890916147","12.9009104604214","2016.31568760784","7.97206382875849","-0.225505593665428","0.00636349294237915","-0.0026981141346718"
"SPX","2011-10-03","2014-04-24","2014.314","1878.61","-22","100","1.99997086321537","729","0.899799909150799","12.9086548827123","2016.31397086322","7.97155147091939","-0.225287997981215","0.00637729576147033","-0.00267040376701072"
"SPX","2011-10-03","2014-04-23","2014.311","1875.39","-23","100","0.1509760494489","55","0.89994521756524","8.58895993016519","2014.46197604945","7.59658127734029","-0.20647456439197","0.0148065698963062","0.00941899609320998"
"SPX","2011-10-03","2014-04-22","2014.308","1879.55","-24","100","0.149837486963634","54","0.899982159943535","8.55228128044165","2014.45783748696","7.59594877961602","-0.20656243132198","0.0152636216248551","0.0087923348288898"
"SPX","2011-10-03","2014-04-21","2014.306","1871.89","-25","100","1.99990356064404","729","0.899925375182974","12.8766746050355","2016.30590356064","7.96988904547106","-0.225183264267075","0.00618581175132292","-0.00311836517076079"
"SPX","2011-10-03","2014-04-18","2014.294","1864.85","-28","100","1.99989105424902","729","0.899962940132534","12.8363785698729","2016.29389105425","7.9675810093835","-0.225122715565404","0.00588098732389771","-0.00370289768755029"
"SPX","2011-10-03","2014-04-17","2014.294","1864.85","-29","100","0.155236640882322","56","0.899528506732066","8.4714831830827","2014.44923664088","7.59474693873739","-0.20688647565465","0.0161482397345718","0.00736991445205704"
"SPX","2011-10-03","2014-04-16","2014.292","1862.31","-30","100","0.157948220367871","57","0.899950372550297","8.48453929743878","2014.44994822037","7.59494862638734","-0.206867065817963","0.0160518601445766","0.00758191423766123"
"SPX","2011-10-03","2014-04-15","2014.289","1842.98","-31","100","1.9991737235473","729","0.885766948447459","12.9298395055799","2016.28817372355","7.9767826548603","-0.232562868466002","0.00632604714524351","-0.00313190688129051"
"SPX","2011-10-03","2014-04-14","2014.286","1830.61","-32","100","0.153083887392995","55","0.899987735637894","8.39198588090738","2014.43908388739","7.59331468165317","-0.207119601035764","0.0169576794640194","0.00579305547562901"
"SPX","2011-10-03","2014-04-11","2014.278","1815.69","-35","100","0.148791351865839","54","0.899445051523666","8.26985499868476","2014.42679135187","7.59144942869636","-0.207494242088514","0.0177693160513779","0.00343557959330832"
"SPX","2011-10-03","2014-04-10","2014.275","1833.08","-36","100","0.152210614582827","55","0.899993765436123","8.28671540486443","2014.42721061458","7.59174877824212","-0.207546204025656","0.0177353213583313","0.00370055932715715"
"SPX","2011-10-03","2014-04-09","2014.272","1872.18","-37","100","0.145797863171765","53","0.899771552185621","8.19676077046552","2014.41779786317","7.59031526019156","-0.207805982848366","0.018159972422318","0.00188068719829339"
"SPX","2011-10-03","2014-04-08","2014.269","1851.96","-38","100","0.731293873580853","266","0.770646854285193","12.0402022707533","2015.00029387358","7.76268288028221","-0.267374649018061","0.012332439741482","-0.004541743320579"
"SPX","2011-10-03","2014-04-07","2014.267","1845.04","-39","100","0.150814165598831","55","0.899882013469736","8.19019031780457","2014.4178141656","7.59065263602349","-0.208009159474691","0.0181896921170079","0.00183198905683495"
"SPX","2011-10-03","2014-04-04","2014.258","1865.09","-42","100","0.154158703865278","56","0.899950083668885","8.15240855423035","2014.41215870387","7.58976101952055","-0.208102407792539","0.0183449269632991","0.000915059366193826"
"SPX","2011-10-03","2014-04-03","2014.256","1888.77","-43","100","0.154185746905341","56","0.899796593815802","8.13793848209068","2014.41018574691","7.58954707960502","-0.208218113544419","0.0183920750377159","0.000577953053991168"
