ticker;date_from;date_to;t;price;step_backward;nbre_generation;t_until_critical_point;days_before_critical_time;m;omega;tc;A;B;C1;C2
MXTH;04.10.2011;24.02.2014;2014.147;456.78;-74;50;1.998679866;729;0.101263742;5.001043795;2016.14568;8.275722325;-1.942885105;0.098201507;-0.097902194
MXTH;04.10.2011;21.02.2014;2014.139;457.47;-77;50;1.992673023;727;0.101132374;5.006923987;2016.131673;8.275204029;-1.942406048;0.09583449;-0.098748676
MXTH;04.10.2011;20.02.2014;2014.136;457.62;-78;50;1.999854883;729;0.107606689;5.001764595;2016.135855;8.135013072;-1.804227172;0.095288515;-0.098431001
MXTH;04.10.2011;19.02.2014;2014.133;464.14;-79;50;1.998817355;729;0.100854065;5.003463328;2016.131817;8.285860935;-1.952674055;0.095679303;-0.099131553
MXTH;04.10.2011;18.02.2014;2014.131;467.17;-80;50;1.9991604;729;0.108431474;5.001553601;2016.13016;8.104550712;-1.775584824;0.093828346;-0.099311705
MXTH;04.10.2011;17.02.2014;2014.128;471.07;-81;50;1.999285108;729;0.102839497;5.000767057;2016.127285;8.200667732;-1.872563098;0.093749678;-0.100662728
MXTH;04.10.2011;14.02.2014;2014.117;462.43;-84;50;1.99587937;728;0.105418288;5.002902931;2016.112879;8.108857446;-1.785437127;0.090122239;-0.10243881
MXTH;04.10.2011;13.02.2014;2014.117;462.43;-85;50;1.997979108;729;0.105500883;5.007964974;2016.114979;8.107435947;-1.78380654;0.0909733;-0.101563592
MXTH;04.10.2011;12.02.2014;2014.114;464.83;-86;50;1.999922948;729;0.108057118;5.001668651;2016.113923;8.047982237;-1.726259996;0.089745516;-0.102431853
MXTH;04.10.2011;11.02.2014;2014.111;458.15;-87;50;1.997162918;728;0.104570697;5.001970175;2016.108163;8.105813707;-1.784492164;0.088923252;-0.10354574
MXTH;04.10.2011;10.02.2014;2014.108;456.47;-88;50;1.99995673;729;0.149300414;5.00658876;2016.107957;7.450297223;-1.141768363;0.082896997;-0.09922406
MXTH;04.10.2011;07.02.2014;2014.1;459.71;-91;50;1.999178806;729;0.100964495;5.00016718;2016.099179;8.201031136;-1.876805743;0.08763199;-0.104603105
MXTH;04.10.2011;06.02.2014;2014.097;458.41;-92;50;1.999490989;729;0.100985264;5.00339138;2016.096491;8.20575193;-1.880818282;0.087413177;-0.104346615
MXTH;04.10.2011;05.02.2014;2014.094;453.11;-93;50;1.995349779;728;0.133081831;5.00145999;2016.08935;7.658921728;-1.342752206;0.081308903;-0.102320448
MXTH;04.10.2011;04.02.2014;2014.092;451.39;-94;50;1.99600074;728;0.123136827;5.001610545;2016.088001;7.822474286;-1.500400596;0.082772411;-0.102724495
MXTH;04.10.2011;03.02.2014;2014.089;460.08;-95;50;1.999049249;729;0.103202633;5.000031447;2016.088049;8.22556902;-1.89374594;0.085925324;-0.103910179
MXTH;04.10.2011;31.01.2014;2014.083;452.86;-98;50;1.999358768;729;0.100953553;5.000570886;2016.082359;8.287334823;-1.953671777;0.085244452;-0.104350305
MXTH;04.10.2011;30.01.2014;2014.081;448.95;-99;50;1.998458278;729;0.126813947;5.001921596;2016.079458;7.830280433;-1.500774677;0.081537953;-0.101549986
MXTH;04.10.2011;29.01.2014;2014.078;452.46;-100;50;1.997246788;728;0.110711655;5.003851718;2016.075247;8.153568733;-1.813817041;0.083722383;-0.102074722
MXTH;04.10.2011;28.01.2014;2014.075;453.23;-101;50;1.999614063;729;0.122412274;5.000992104;2016.074614;7.973559399;-1.633094633;0.082226139;-0.100661673
MXTH;04.10.2011;27.01.2014;2014.072;460.42;-102;50;1.99823832;729;0.120812448;5.006021602;2016.070238;8.035598807;-1.689985717;0.0825218;-0.099755095
MXTH;04.10.2011;24.01.2014;2014.064;472.06;-105;50;1.999009534;729;0.106942979;5.002793183;2016.06301;8.329934537;-1.977941896;0.08301192;-0.101519112
MXTH;04.10.2011;23.01.2014;2014.061;470.68;-106;50;1.999076115;729;0.100875775;5.000290292;2016.060076;8.46408717;-2.111494565;0.082915405;-0.102812369
MXTH;04.10.2011;22.01.2014;2014.058;461.46;-107;50;1.99937356;729;0.100653941;5.000030554;2016.057374;8.463571604;-2.111592263;0.082291296;-0.103218112
MXTH;04.10.2011;21.01.2014;2014.056;461.21;-108;50;1.99748946;729;0.102440793;5.001209195;2016.053489;8.442203541;-2.088221631;0.081655653;-0.102781918
MXTH;04.10.2011;20.01.2014;2014.053;458.94;-109;50;1.999246582;729;0.133482668;5.015985451;2016.052247;7.87721728;-1.529143013;0.078767748;-0.097995591
MXTH;04.10.2011;17.01.2014;2014.044;461.96;-112;50;1.99625202;728;0.100321825;5.001608898;2016.040252;8.556333648;-2.195219361;0.080094524;-0.1028041
MXTH;04.10.2011;16.01.2014;2014.042;463.27;-113;50;1.998032375;729;0.163765559;5.000160554;2016.040032;7.555859949;-1.210652584;0.071984274;-0.096948976
MXTH;04.10.2011;15.01.2014;2014.039;454.09;-114;50;1.998733482;729;0.106417604;5.000884979;2016.037733;8.46069431;-2.095256091;0.079463688;-0.101403986
MXTH;04.10.2011;14.01.2014;2014.036;464.9;-115;50;1.998462089;729;0.102437011;5.002820465;2016.034462;8.618847573;-2.245598708;0.080324636;-0.100585298
MXTH;04.10.2011;13.01.2014;2014.033;461.83;-116;50;1.999975996;729;0.105692803;5.01144939;2016.032976;8.563524545;-2.187855747;0.080684621;-0.098851055
MXTH;04.10.2011;10.01.2014;2014.025;449.16;-119;50;1.999877114;729;0.100091956;5.001101689;2016.024877;8.750084595;-2.36899337;0.07950847;-0.1004164
MXTH;04.10.2011;09.01.2014;2014.022;451.53;-120;50;1.998836698;729;0.101680391;5.000017801;2016.020837;8.791997025;-2.402177984;0.079580956;-0.09901545
MXTH;04.10.2011;08.01.2014;2014.019;452.29;-121;50;1.998497897;729;0.103255542;5.002219963;2016.017498;8.830175693;-2.431823128;0.080036968;-0.09724687
MXTH;04.10.2011;07.01.2014;2014.017;452.23;-122;50;1.998627633;729;0.102450326;5.000948043;2016.015628;8.938729452;-2.530838922;0.080872381;-0.095901826
MXTH;04.10.2011;06.01.2014;2014.014;438.82;-123;50;1.99520962;728;0.102925964;5.000976665;2016.00921;9.012914046;-2.59567324;0.080836062;-0.094620203
MXTH;04.10.2011;03.01.2014;2014.006;432.7;-126;50;1.98658355;725;0.250136632;5.008803872;2015.992584;7.260265732;-0.874122074;0.062332279;-0.081289349
MXTH;04.10.2011;02.01.2014;2014.003;431.99;-127;50;1.995326728;728;0.112513866;5.000183681;2015.998327;9.035697091;-2.588025707;0.081887566;-0.088711103
MXTH;04.10.2011;01.01.2014;2013.989;460.44;-128;50;1.999336752;729;0.100715777;5.001498836;2015.988337;9.577093804;-3.106593373;0.084389997;-0.086837666
MXTH;04.10.2011;31.12.2013;2013.989;460.44;-129;50;1.999592115;729;0.166126215;5.002734961;2015.988592;8.144949634;-1.696872098;0.075775481;-0.082018121
MXTH;04.10.2011;30.12.2013;2013.989;460.44;-130;50;1.999512731;729;0.101835108;5.001195676;2015.988513;9.537389231;-3.067259291;0.0842469;-0.086772296
MXTR;24.11.2011;09.05.2014;2014.356;1079925.63;0;50;1.439011654;525;0.6166696;7.764672999;2015.795012;14.05845429;-0.133640198;0.054842454;0.060565022
MXTR;24.11.2011;08.05.2014;2014.353;1084305.75;-1;50;1.982199131;723;0.383813539;9.634828284;2016.335199;14.41219763;-0.383569817;-0.017692669;-0.093205712
MXTR;24.11.2011;07.05.2014;2014.35;1072206.25;-2;50;1.888620617;689;0.49997698;9.361758212;2016.238621;14.22477425;-0.232896055;-0.06134619;-0.057596314
MXTR;24.11.2011;06.05.2014;2014.347;1074924.13;-3;50;1.998177448;729;0.375947569;9.643473979;2016.345177;14.42652256;-0.396109035;-0.014062445;-0.094651257
MXTR;24.11.2011;05.05.2014;2014.344;1068492.63;-4;50;1.885138336;688;0.440117695;9.321159203;2016.229138;14.29015038;-0.289872995;-0.070126143;-0.057096268
MXTR;24.11.2011;02.05.2014;2014.336;1074831.63;-7;50;1.540541059;562;0.826039099;8.169151426;2015.876541;13.97302266;-0.066928657;0.008125067;0.064127285
MXTR;24.11.2011;01.05.2014;2014.331;1055453.75;-8;50;1.342909378;490;0.777517524;7.494283379;2015.673909;13.96177373;-0.069412623;0.071798054;0.011996729
MXTR;24.11.2011;30.04.2014;2014.331;1055453.75;-9;50;1.992432894;727;0.469098511;9.646213346;2016.323433;14.27025571;-0.26472798;-0.019590499;-0.083875306
MXTR;24.11.2011;29.04.2014;2014.328;1031543;-10;50;1.876262376;684;0.840022375;9.273293124;2016.204262;14.00537995;-0.072667357;-0.050533874;-0.02744852
MXTR;24.11.2011;28.04.2014;2014.325;1034218.25;-11;50;1.336396401;487;0.895162097;7.450083775;2015.661396;13.92609501;-0.046019633;0.065307437;0.004226252
MXTR;24.11.2011;25.04.2014;2014.317;1017870.5;-14;50;1.985665612;724;0.830977522;9.532834666;2016.302666;14.01843496;-0.07683532;-0.025699737;-0.050327426
MXTR;24.11.2011;24.04.2014;2014.314;1031744.94;-15;50;1.781465887;650;0.889765193;8.854124604;2016.095466;13.97435812;-0.059071121;-0.053576309;0.017363451
MXTR;24.11.2011;23.04.2014;2014.308;1044585.5;-16;50;1.984722261;724;0.653129839;9.496255017;2016.292722;14.10163808;-0.134847238;-0.034915548;-0.06050891
MXTR;24.11.2011;22.04.2014;2014.308;1044585.5;-17;50;0.816264016;297;0.894511762;5.632607591;2015.124264;13.86489586;-0.022768736;-0.083890077;-0.005167737
MXTR;24.11.2011;21.04.2014;2014.306;1049302.88;-18;50;1.483779144;541;0.808968634;7.865500328;2015.789779;13.96239745;-0.065231985;0.043901086;0.051958885
MXTR;24.11.2011;18.04.2014;2014.297;1051215.25;-21;50;1.99855161;729;0.857579368;9.458600952;2016.295552;14.00272222;-0.068877794;-0.030594598;-0.045798417
MXTR;24.11.2011;17.04.2014;2014.294;1053492;-22;50;1.328117428;484;0.868100705;7.255692199;2015.622117;13.92279559;-0.046874767;0.066583358;-0.016208507
MXTR;24.11.2011;16.04.2014;2014.292;1035694.19;-23;50;1.434597148;523;0.890416851;7.626888481;2015.726597;13.92748526;-0.046117578;0.058797733;0.026547281
MXTR;24.11.2011;15.04.2014;2014.289;1037841.94;-24;50;1.247678967;455;0.872298883;6.884769163;2015.536679;13.90834361;-0.041798131;0.047462212;-0.052719279
MXTR;24.11.2011;14.04.2014;2014.286;1058301.13;-25;50;0.890826907;325;0.892899472;5.676535173;2015.176827;13.86397952;-0.023068986;-0.0801837;-0.019833983
MXTR;24.11.2011;11.04.2014;2014.278;1044060.56;-28;50;0.935111743;341;0.875100209;5.764801695;2015.213112;13.86911084;-0.026338385;-0.075309409;-0.033358877
MXTR;24.11.2011;10.04.2014;2014.275;1049776.5;-29;50;1.064533427;388;0.865559168;6.18645383;2015.339533;13.88301267;-0.032581182;-0.034204781;-0.070355644
MXTR;24.11.2011;09.04.2014;2014.272;1039759.94;-30;50;1.866884861;681;0.820673722;8.848678552;2016.138885;13.98181041;-0.06706058;-0.059741655;0.012006928
MXTR;24.11.2011;08.04.2014;2014.269;1062982.25;-31;50;1.020485765;372;0.887508434;6.031958447;2015.289486;13.86998203;-0.025601892;-0.052938772;-0.058696469
MXTR;24.11.2011;07.04.2014;2014.267;1039714.31;-32;50;1.997139273;728;0.892177312;9.028216862;2016.264139;13.95783411;-0.051695747;-0.051251359;-0.019074248
MXTR;24.11.2011;04.04.2014;2014.258;1042297.63;-35;50;1.361590759;496;0.888858411;7.017155081;2015.619591;13.89532802;-0.034983292;0.060554246;-0.032815659
MXTR;24.11.2011;03.04.2014;2014.256;1026022.25;-36;50;1.99189903;727;0.879843072;8.942339581;2016.247899;13.95264667;-0.050983685;-0.054940291;-0.011393246
MXTR;24.11.2011;02.04.2014;2014.253;1013042.81;-37;50;1.081532016;394;0.896469934;6.018733347;2015.334532;13.85933931;-0.020906093;-0.046110111;-0.063155918
MXTR;24.11.2011;01.04.2014;2014.25;1018049.94;-38;50;0.9275494;338;0.888465135;5.439395554;2015.177549;13.84201433;-0.01358838;-0.085520754;-0.003646747
MXTR;24.11.2011;31.03.2014;2014.25;1001928.75;-39;50;1.959131909;715;0.872929168;8.56793955;2016.209132;13.93016034;-0.044684363;-0.054744018;0.02001223
MXTR;24.11.2011;28.03.2014;2014.242;993949.88;-42;50;1.998843772;729;0.8982834;8.767345031;2016.240844;13.928426;-0.041859224;-0.055939627;0.001994159
MXTR;24.11.2011;27.03.2014;2014.239;960274.88;-43;50;1.899208843;693;0.894385648;8.316168055;2016.138209;13.91061184;-0.037233347;-0.038885532;0.04387629
MXTR;24.11.2011;26.03.2014;2014.236;970054.13;-44;50;1.877072406;685;0.872888169;8.238336278;2016.113072;13.91317727;-0.039518561;-0.03270717;0.050978354
MXTR;24.11.2011;25.03.2014;2014.233;923973.06;-45;50;1.878017977;685;0.898290047;8.342465549;2016.111018;13.91103007;-0.036983355;-0.036811548;0.0457273
MXTR;24.11.2011;24.03.2014;2014.231;908708.44;-46;50;1.990908406;726;0.897441583;8.635998664;2016.221908;13.91790106;-0.038633135;-0.055109042;0.013937444
MXTR;24.11.2011;21.03.2014;2014.222;920102.38;-49;50;1.992367587;727;0.892946381;8.64755522;2016.214368;13.92162579;-0.04013862;-0.055283666;0.014289825
MXTR;24.11.2011;20.03.2014;2014.219;930720.56;-50;50;1.997277406;729;0.896769222;8.643489697;2016.216277;13.92042948;-0.039530256;-0.055029258;0.014220409
MXTR;24.11.2011;19.03.2014;2014.217;934150.88;-51;50;1.999452783;729;0.89859832;8.642292675;2016.216453;13.91971731;-0.039186214;-0.054906361;0.014268264
MXTR;24.11.2011;18.03.2014;2014.214;935285.13;-52;50;1.939605012;707;0.869466105;8.533046939;2016.153605;13.9282103;-0.044196519;-0.050705948;0.031032414
MXTR;24.11.2011;17.03.2014;2014.211;914177.25;-53;50;1.773413304;647;0.858073491;7.731215341;2015.984413;13.89630132;-0.035482796;0.021892446;0.060991808
MXTR;24.11.2011;14.03.2014;2014.203;899892.63;-56;50;1.819564218;664;0.838544259;7.974621867;2016.022564;13.91525866;-0.043047337;-0.002149801;0.064619597
MXTR;24.11.2011;13.03.2014;2014.2;899488.81;-57;50;1.991541377;726;0.896004434;8.573947232;2016.191541;13.92018604;-0.03970755;-0.052694625;0.022349276
MXTR;24.11.2011;12.03.2014;2014.197;898947.88;-58;50;1.986238094;724;0.881879642;8.543006;2016.183238;13.92444683;-0.042120513;-0.052270173;0.025663556
MXTR;24.11.2011;11.03.2014;2014.194;894409.13;-59;50;1.995402757;728;0.899113348;8.649654826;2016.189403;13.92784712;-0.041997272;-0.053821918;0.017554032
MXTR;24.11.2011;10.03.2014;2014.192;888921.88;-60;50;1.994740238;728;0.879363025;8.674730745;2016.18674;13.93760433;-0.046569147;-0.055307151;0.016369223
MXTR;24.11.2011;07.03.2014;2014.183;894103.5;-63;50;1.913292359;698;0.813879928;8.028717213;2016.096292;13.92265053;-0.047523169;-0.01933162;0.062370602
MXTR;24.11.2011;06.03.2014;2014.181;906515.69;-64;50;1.994178808;727;0.892375142;8.665543197;2016.175179;13.93850433;-0.046157841;-0.053696204;0.018332385
MXTR;24.11.2011;05.03.2014;2014.178;898247.69;-65;50;1.99875371;729;0.897210932;8.688353148;2016.176754;13.93984658;-0.046269639;-0.053797065;0.016486204
MXTR;24.11.2011;04.03.2014;2014.175;892461.56;-66;50;1.975166459;720;0.668386423;8.461533313;2016.150166;14.01909308;-0.100405282;-0.060924407;0.040958247
MXTR;24.11.2011;03.03.2014;2014.172;865779.69;-67;50;1.420724255;518;0.882588626;6.96597418;2015.592724;13.90183808;-0.03819243;0.056634268;-0.039998763
MXTR;24.11.2011;28.02.2014;2014.158;886183.44;-70;50;1.991731083;726;0.887731153;8.689694092;2016.149731;13.95400564;-0.052031981;-0.052920387;0.020014546
MXTR;24.11.2011;27.02.2014;2014.156;874181.75;-71;50;1.998596493;729;0.898815653;8.789468565;2016.154596;13.95982838;-0.053040255;-0.053892363;0.012623831
MXTR;24.11.2011;26.02.2014;2014.153;870113.75;-72;50;1.991342251;726;0.897601354;8.836858006;2016.144342;13.96820934;-0.056021786;-0.054041006;0.010936514
MXTR;24.11.2011;25.02.2014;2014.15;879240.69;-73;50;1.989507165;726;0.891305294;8.867646145;2016.139507;13.97656423;-0.05942601;-0.054415533;0.009496481
MXTR;24.11.2011;24.02.2014;2014.147;907480.94;-74;50;1.991522472;726;0.898563275;8.910176958;2016.138522;13.98052599;-0.06018718;-0.054059633;0.006728739
MXTR;24.11.2011;21.02.2014;2014.139;902839.75;-77;50;1.987364985;725;0.874149178;8.879549037;2016.126365;13.99008063;-0.065770476;-0.055032133;0.010483414
MXTR;24.11.2011;20.02.2014;2014.136;901043.75;-78;50;1.881401488;686;0.859272872;8.668275087;2016.017401;13.99561376;-0.070587014;-0.04315003;0.039197229
MXTR;24.11.2011;19.02.2014;2014.133;896495.06;-79;50;1.99078244;726;0.899332025;8.984975192;2016.123782;13.99399655;-0.064851734;-0.05375776;0.003866395
MXTR;24.11.2011;18.02.2014;2014.131;906381.88;-80;50;1.967077985;717;0.899632798;8.912926173;2016.098078;13.99457494;-0.065453808;-0.052738782;0.012189461
MXTR;24.11.2011;17.02.2014;2014.128;928652.63;-81;50;1.957262306;714;0.885555422;8.986656206;2016.085262;14.00840947;-0.071590069;-0.053863931;0.009440921
MXTR;24.11.2011;14.02.2014;2014.119;918258.81;-84;50;1.994943025;728;0.899366343;9.036391083;2016.113943;14.00523906;-0.068837595;-0.053384494;0.001802405
MXTR;24.11.2011;13.02.2014;2014.117;901827.06;-85;50;1.921546823;701;0.896503415;8.707694763;2016.038547;13.99370078;-0.066494878;-0.044542063;0.032398551
MXTR;24.11.2011;12.02.2014;2014.114;913745.31;-86;50;1.494802793;545;0.890716854;7.584442997;2015.608803;13.96935457;-0.06431894;0.063077502;0.004740473
MXTR;24.11.2011;11.02.2014;2014.111;909894.69;-87;50;1.980758882;722;0.872804425;9.095754274;2016.091759;14.02862143;-0.079892002;-0.054529835;0.000972311
MXTR;24.11.2011;10.02.2014;2014.108;907042.63;-88;50;1.999790136;729;0.871829328;9.165038115;2016.10779;14.03469281;-0.081863833;-0.05377565;-0.006065408
MXTR;24.11.2011;07.02.2014;2014.1;916398.88;-91;50;1.994121043;727;0.893658428;9.252477496;2016.094121;14.0368292;-0.080426545;-0.05172314;-0.009083081
MXTR;24.11.2011;06.02.2014;2014.097;915015.13;-92;50;1.999541714;729;0.899324875;9.211987516;2016.096542;14.03410529;-0.078968726;-0.051663553;-0.007003663
MXTR;24.11.2011;05.02.2014;2014.094;883935.25;-93;50;1.980125282;722;0.832071104;9.108271163;2016.074125;14.05859192;-0.095878724;-0.056406697;0.002196137
MXTR;24.11.2011;04.02.2014;2014.092;889650.06;-94;50;1.989238786;726;0.455189336;9.437579618;2016.081239;14.40037935;-0.353460536;-0.076311848;-0.034580889
MXTR;24.11.2011;03.02.2014;2014.089;875261.25;-95;50;1.999390813;729;0.895565315;9.377490038;2016.088391;14.05802155;-0.087697681;-0.04881943;-0.015869922
MXTR;24.11.2011;31.01.2014;2014.083;878270.06;-98;50;1.9380595;707;0.835472906;9.327722268;2016.02106;14.09061288;-0.108330982;-0.055119787;-0.003694108
MXTR;24.11.2011;30.01.2014;2014.081;889380.56;-99;50;1.999094224;729;0.851366746;9.538941057;2016.080094;14.09722213;-0.107185278;-0.046697456;-0.025072938
MXTR;24.11.2011;29.01.2014;2014.078;879387.88;-100;50;1.995804341;728;0.876136988;9.576370197;2016.073804;14.09359151;-0.102748098;-0.044566437;-0.025364237
MXTR;24.11.2011;28.01.2014;2014.075;900107.69;-101;50;1.733370272;632;0.883865512;8.743264041;2015.80837;14.06311492;-0.097356138;-0.018512507;0.051834083
MXTR;24.11.2011;27.01.2014;2014.072;915099.13;-102;50;1.881215139;686;0.789674359;9.319423958;2015.953215;14.13597784;-0.13482589;-0.057046078;0.0073354
MXTR;24.11.2011;24.01.2014;2014.064;913237.13;-105;50;1.092847661;398;0.853457548;6.6667578;2015.156848;13.9974198;-0.089121506;-0.033944422;-0.063697941
MXTR;24.11.2011;23.01.2014;2014.061;927683.38;-106;50;1.345602771;491;0.899418341;7.545985724;2015.406603;14.02223995;-0.089645561;0.0537097;-0.030865311
MXTR;24.11.2011;22.01.2014;2014.058;956495.81;-107;50;1.979623267;722;0.619338852;9.781527133;2016.037623;14.29522449;-0.240205638;-0.051080579;-0.042711279
MXTR;24.11.2011;21.01.2014;2014.056;940618.25;-108;50;1.292427855;471;0.875602292;7.478155225;2015.348428;14.03323108;-0.098302942;0.046572086;-0.043942853
MXTR;24.11.2011;20.01.2014;2014.053;932855.38;-109;50;1.992562895;727;0.438945422;9.861181747;2016.045563;14.55038992;-0.451111231;-0.05360762;-0.060291083
MXTR;24.11.2011;17.01.2014;2014.044;929712.75;-112;50;1.379816341;503;0.89183456;7.801963719;2015.423816;14.0470968;-0.100453019;0.05915424;-0.012974199
MXTR;24.11.2011;16.01.2014;2014.042;945633.06;-113;50;1.93096209;704;0.518643774;9.76726207;2015.972962;14.42684613;-0.346338886;-0.065049039;-0.035373246
MXTR;24.11.2011;15.01.2014;2014.039;965230.5;-114;50;0.947574404;345;0.894998788;6.34309879;2014.986574;13.98975651;-0.086114218;-0.069957136;-0.022092594
MXTR;24.11.2011;14.01.2014;2014.036;964260.13;-115;50;1.999168446;729;0.278799171;10.04030808;2016.035168;15.09010866;-0.936173133;-0.047367537;-0.082303512
MXTR;24.11.2011;13.01.2014;2014.033;963471.5;-116;50;0.938406406;342;0.895271368;6.33427389;2014.971406;13.99293148;-0.088146744;-0.07098339;-0.018548029
MXTR;24.11.2011;10.01.2014;2014.025;961018.38;-119;50;1.725565794;629;0.402071828;9.160773239;2015.750566;14.59160958;-0.515476662;-0.056173945;0.065236918
MXTR;24.11.2011;09.01.2014;2014.022;938853.94;-120;50;1.506402628;549;0.565995194;8.444347286;2015.528403;14.29357769;-0.279449018;0.053149305;0.055190071
MXTR;24.11.2011;08.01.2014;2014.019;951805.5;-121;50;0.936705833;341;0.897005522;6.338195276;2014.955706;13.99901091;-0.091648101;-0.071224463;-0.015635916
MXTR;24.11.2011;07.01.2014;2014.017;970109.56;-122;50;0.920942926;336;0.894841813;6.356015185;2014.937943;14.00261493;-0.094127535;-0.072120182;-0.012760832
MXTR;24.11.2011;06.01.2014;2014.014;962879.44;-123;50;1.837601924;670;0.132091492;9.689743374;2015.851602;16.59459902;-2.420597223;-0.110556181;-0.009749053
MXTR;24.11.2011;03.01.2014;2014.006;934652.06;-126;50;0.698334188;254;0.898814551;5.597328457;2014.704334;13.97110936;-0.08333808;-0.038202353;0.073901967
MXTR;24.11.2011;02.01.2014;2014.003;951327.5;-127;50;1.079820467;394;0.669033584;7.006074002;2015.08282;14.1358676;-0.189255097;-0.028772865;-0.073830073
MXTR;24.11.2011;01.01.2014;2014;962288.44;-128;50;0.773402861;282;0.885356668;5.901292941;2014.773403;13.99297993;-0.094894445;-0.062480121;0.048939236
MXTR;24.11.2011;31.12.2013;2014;962288.44;-129;50;1.728356424;630;0.108444925;9.42752524;2015.728356;17.17241975;-3.010440851;-0.094013151;0.063481998
MXTR;24.11.2011;30.12.2013;2013.997;965533.5;-130;50;0.735050334;268;0.87487482;5.775418618;2014.73205;13.99171542;-0.096364443;-0.052156065;0.062670089
MXGB;04.10.2011;09.05.2014;2014.356;2009.69;0;50;1.970125615;719;0.84842663;10.27978319;2016.326126;7.827820267;-0.118881193;-0.003975601;-0.008276331
MXGB;04.10.2011;08.05.2014;2014.353;2016.32;-1;50;1.635820398;597;0.896079272;9.053944142;2015.98882;7.775664513;-0.103616099;-0.002127265;0.009478538
MXGB;04.10.2011;07.05.2014;2014.35;2003.87;-2;50;1.949178554;711;0.873342988;10.26511436;2016.299179;7.817318929;-0.112464016;-0.004729745;-0.007580215
MXGB;04.10.2011;06.05.2014;2014.347;2003.69;-3;50;1.98373982;724;0.892537371;10.76853531;2016.33074;7.820754936;-0.110330098;0.001144013;-0.008362391
MXGB;04.10.2011;05.05.2014;2014.336;2011.28;-4;50;1.476015809;538;0.851846492;8.514111992;2015.812016;7.77101559;-0.112658489;0.008433314;0.006876825
MXGB;04.10.2011;02.05.2014;2014.336;2011.28;-7;50;1.967088446;717;0.878892372;10.62445877;2016.303088;7.821785934;-0.113333524;-0.001060169;-0.008620453
MXGB;04.10.2011;01.05.2014;2014.333;2006.98;-8;50;1.983102329;723;0.897873239;10.36619227;2016.316102;7.811432303;-0.106689945;-0.003274473;-0.007949675
MXGB;04.10.2011;30.04.2014;2014.331;1999.16;-9;50;1.526969949;557;0.873422389;8.403512683;2015.85797;7.764376726;-0.105756296;0.008167352;0.006892684
MXGB;04.10.2011;29.04.2014;2014.328;1996.92;-10;50;1.969805109;718;0.865972839;10.23692686;2016.297805;7.818985407;-0.114100244;-0.005065147;-0.007508085
MXGB;04.10.2011;28.04.2014;2014.325;1976.9;-11;50;1.997591691;729;0.882189066;10.3509694;2016.322592;7.81651145;-0.110310197;-0.00328844;-0.008147794
MXGB;04.10.2011;25.04.2014;2014.317;1972.54;-14;50;1.959987478;715;0.797502419;9.706336082;2016.276987;7.832701288;-0.12968998;-0.009810176;-0.003066325
MXGB;04.10.2011;24.04.2014;2014.314;1976.9;-15;50;1.241964147;453;0.896468637;7.49050783;2015.555964;7.730055626;-0.098947388;0.005004654;-0.010508403
MXGB;04.10.2011;23.04.2014;2014.311;1968.36;-16;50;1.998942992;729;0.872637807;10.63910627;2016.309943;7.825129686;-0.115155511;-0.000701571;-0.00868145
MXGB;04.10.2011;22.04.2014;2014.308;1970.11;-17;50;1.889140267;689;0.69642813;9.694441396;2016.19714;7.875772744;-0.168322898;-0.011638763;-0.000861584
MXGB;04.10.2011;21.04.2014;2014.294;1953.41;-18;50;1.376481399;502;0.862475869;7.80474305;2015.670481;7.749233344;-0.106786678;0.010299525;-0.005213836
MXGB;04.10.2011;18.04.2014;2014.294;1953.41;-21;50;1.906100184;695;0.855521539;10.13872916;2016.2001;7.817767831;-0.118174046;-0.00787468;-0.004838368
MXGB;04.10.2011;17.04.2014;2014.294;1953.41;-22;50;1.936523957;706;0.896562382;10.15823447;2016.230524;7.805543039;-0.107322368;-0.006905876;-0.005361145
MXGB;04.10.2011;16.04.2014;2014.292;1941.79;-23;50;1.963939569;716;0.894183927;10.38558739;2016.25594;7.811798658;-0.10912916;-0.004586819;-0.007271415
MXGB;04.10.2011;15.04.2014;2014.289;1929.98;-24;50;1.989435231;726;0.894644686;10.84620194;2016.278435;7.821050759;-0.111784403;0.000409515;-0.008302546
MXGB;04.10.2011;14.04.2014;2014.286;1942.51;-25;50;1.991093257;726;0.898822399;11.15512871;2016.277093;7.825116775;-0.112803759;0.003170031;-0.007461243
MXGB;04.10.2011;11.04.2014;2014.278;1934.91;-28;50;1.980963987;723;0.895478711;10.77671735;2016.258964;7.819771022;-0.111794254;-0.00081745;-0.008256785
MXGB;04.10.2011;10.04.2014;2014.275;1957.65;-29;50;1.997483262;729;0.899534233;11.28901043;2016.272483;7.827729173;-0.113794699;0.004116721;-0.006868977
MXGB;04.10.2011;09.04.2014;2014.272;1955.9;-30;50;1.993871599;727;0.898374617;11.40536686;2016.265872;7.829905335;-0.114969523;0.004824648;-0.006344817
MXGB;04.10.2011;08.04.2014;2014.269;1943.03;-31;50;1.992936179;727;0.899391455;11.23235261;2016.261936;7.827120923;-0.113902002;0.003389933;-0.007256461
MXGB;04.10.2011;07.04.2014;2014.267;1950.7;-32;50;1.99884718;729;0.872219762;11.56550357;2016.265847;7.842630791;-0.1232265;0.00608177;-0.005432092
