"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-10-29","2010.828","1183.26","-2","100","3.41600164879196","1246","0.100010879510572","7.67373419435218","2014.24400164879","5.97268873457451","0.917547808383689","-0.1171700502225","0.103701443274654"
"2003-03-12","2010-10-28","2010.825","1183.78","-3","100","3.41902557752633","1247","0.100016341921218","7.67564386108383","2014.24402557753","5.97339649872508","0.916995944181247","-0.117589269994659","0.103277801337492"
"2003-03-12","2010-10-27","2010.822","1182.45","-4","100","3.42213358358231","1249","0.100002742134296","7.67694415376711","2014.24413358358","5.97450956994737","0.916135729035794","-0.117906487865154","0.102973555370665"
"2003-03-12","2010-10-26","2010.819","1185.64","-5","100","3.42501527637341","1250","0.100001535316303","7.67861207719536","2014.24401527637","5.97522288679558","0.915591920644221","-0.118261133941009","0.102621795904318"
"2003-03-12","2010-10-25","2010.817","1185.62","-6","100","3.42700332862501","1250","0.100005737130382","7.68049641806678","2014.24400332863","5.97581392122806","0.915138007637799","-0.118665279652932","0.102204862344069"
"2003-03-12","2010-10-22","2010.808","1183.08","-9","100","3.43601024620193","1254","0.100018458822123","7.68151837231029","2014.2440102462","5.97726478308846","0.913951604919821","-0.118906959568348","0.101967963333637"
"2003-03-12","2010-10-21","2010.806","1180.26","-10","100","3.43815958509413","1254","0.10004933925597","7.6832993626591","2014.24415958509","5.97840364227556","0.912994522527402","-0.119304084686514","0.10153920721958"
