"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-07-23","2010.561","1102.66","-100","100","0.885038965879858","323","0.100008297853468","5.00000059810462","2011.44603896588","5.61302395683428","1.28580814861223","0.145813319504139","0.112608990556668"
"2003-03-12","2010-07-22","2010.558","1093.67","-101","100","0.886502971959771","323","0.100001616183166","5.00000889812525","2011.44450297196","5.61101370320172","1.28763096731938","0.14609877618868","0.112333735531707"
"2003-03-12","2010-07-21","2010.556","1069.59","-102","100","0.887373920647633","323","0.100007469506297","5.00000797060872","2011.44337392065","5.60947894277901","1.28899614710522","0.146305145230733","0.112134435380019"
"2003-03-12","2010-07-20","2010.553","1083.48","-103","100","0.889990372116699","324","0.100000134713981","5.00000033550303","2011.44299037212","5.60845611295507","1.28990376098047","0.146374578120766","0.11207857943576"
"2003-03-12","2010-07-19","2010.55","1071.25","-104","100","0.892255436779806","325","0.100004188340864","5.00000770722121","2011.44225543678","5.60726225400116","1.29095679578333","0.146505304202674","0.111955924091399"
"2003-03-12","2010-07-16","2010.542","1064.88","-107","100","0.900046988291024","328","0.100000160489607","5.00000327896035","2011.44204698829","5.60640752108782","1.29170282365633","0.146539806080872","0.111934580008896"
"2003-03-12","2010-07-15","2010.539","1096.48","-108","100","0.903390364494498","329","0.100003982211853","5.00000318035192","2011.44239036449","5.60615318823282","1.29188559498109","0.146468177273639","0.112019343250247"
"2003-03-12","2010-07-14","2010.536","1095.17","-109","100","0.905653720929649","330","0.100003167143551","5.00000088394894","2011.44165372093","5.60492619696828","1.29297607180866","0.146599758036517","0.111892635859454"
"2003-03-12","2010-07-13","2010.533","1095.34","-110","100","0.908034636767979","331","0.100001787597416","5.0000001331397","2011.44103463677","5.60380061500882","1.29397373663508","0.146708983576627","0.111788652919997"
"2003-03-12","2010-07-12","2010.531","1078.75","-111","100","0.909525949261706","331","0.100001336467414","5.00000021659095","2011.44052594926","5.60276881446121","1.29488232617972","0.146796807555559","0.111706376002317"
"2003-03-12","2010-07-09","2010.522","1077.96","-114","100","0.918700240463522","335","0.100000107391065","5.00000105772079","2011.44070024046","5.60234111927302","1.29523405301067","0.146757525846481","0.111757305570232"
"2003-03-12","2010-07-08","2010.519","1070.25","-115","100","0.922335981521883","336","0.100006291584878","5.00000212824607","2011.44133598152","5.6024265771173","1.29510370644244","0.146630571692616","0.111896872073141"
"2003-03-12","2010-07-07","2010.517","1060.27","-116","100","0.925443216580106","337","0.100000969075157","5.00000235659983","2011.44244321658","5.60278868651868","1.29473121356909","0.146418454351737","0.112129522721424"
"2003-03-12","2010-07-06","2010.514","1028.06","-117","100","0.930126559975179","339","0.100001603577384","5.00000346840024","2011.44412655998","5.60377424420519","1.29377890372033","0.146098082345437","0.112472708332678"
"2003-03-12","2010-07-05","2010.503","1022.58","-118","100","0.944522621684655","344","0.100002991677265","5.00000742437843","2011.44752262168","5.60635873233454","1.29135464213177","0.145458672661654","0.113147357242933"
"2003-03-12","2010-07-02","2010.503","1022.58","-121","100","0.944534565051299","344","0.100000714175532","5.00000040775805","2011.44753456505","5.6063348727555","1.29137862840292","0.145457785414262","0.113148841406286"
"2003-03-12","2010-07-01","2010.5","1027.37","-122","100","0.951777325976764","347","0.100003383508222","5.00000031103331","2011.45177732598","5.60983806031798","1.28811743079499","0.144661917692841","0.113982317956263"
"2003-03-12","2010-06-30","2010.497","1030.71","-123","100","0.959481203797168","350","0.100008195307193","5.00002652877736","2011.4564812038","5.61374134849178","1.28448282062567","0.14377132466525","0.114906245227721"
"2003-03-12","2010-06-29","2010.494","1041.24","-124","100","0.967090964943964","352","0.100000808280746","5.00000168178086","2011.46109096494","5.61766637725331","1.28086187796337","0.142908084125044","0.115793882860889"
"2003-03-12","2010-06-28","2010.492","1074.57","-125","100","0.973887324036241","355","0.100011045524654","5.00000196993735","2011.46588732404","5.62196880343243","1.27687289277385","0.141997749734356","0.116715040954394"
"2003-03-12","2010-06-25","2010.483","1076.76","-128","100","0.98637043470012","360","0.100002132952185","5.0000010608745","2011.4693704347","5.62477798574889","1.27427695303417","0.141334973625982","0.117384865366594"
