"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-02-26","2010.153","1104.49","-33","100","1.42140998391437","518","0.100001278518926","5.00000085386594","2011.57440998391","5.85041647646903","1.07636221032891","0.120231919473733","0.138475108314705"
"2003-03-12","2010-02-25","2010.15","1102.94","-34","100","1.42281591854385","519","0.100001553208123","5.00000005680367","2011.57281591854","5.85108551440841","1.07589254010015","0.120542503164471","0.138268658003637"
"2003-03-12","2010-02-24","2010.147","1105.24","-35","100","1.42417015133947","519","0.100003159458075","5.00000147650797","2011.57117015134","5.85174772517061","1.07542966112493","0.120862897672523","0.138053437592286"
"2003-03-12","2010-02-23","2010.144","1094.6","-36","100","1.42557034492074","520","0.100000196123139","5.00000109984466","2011.56957034492","5.85233631415314","1.07503423545278","0.12117501104453","0.137843796053287"
"2003-03-12","2010-02-22","2010.142","1108.01","-37","100","1.42575077646711","520","0.100001554411543","5.00001207175627","2011.56775077647","5.85302744366158","1.07455822862373","0.121527168151448","0.137604390699398"
"2003-03-12","2010-02-19","2010.133","1109.17","-40","100","1.43325169996183","523","0.100002779329251","5.00000273775566","2011.56625169996","5.85369604518216","1.07408080438037","0.12181842846249","0.137405678477565"
"2003-03-12","2010-02-18","2010.131","1106.75","-41","100","1.43376743648582","523","0.10000827975521","5.00000738872992","2011.56476743649","5.8542864823555","1.07366174199938","0.12210424788802","0.137206210059179"
"2003-03-12","2010-02-17","2010.128","1099.51","-42","100","1.43531835982094","523","0.100000627022414","5.00000062185053","2011.56331835982","5.85485152099756","1.07328404751077","0.122384390557148","0.137015181837088"
"2003-03-12","2010-02-16","2010.125","1094.87","-43","100","1.43661998141647","524","0.100008101255056","5.00000890524607","2011.56161998142","5.8555076704099","1.07281910645591","0.122710565191919","0.136784435263407"
"2003-03-12","2010-02-15","2010.114","1075.51","-44","100","1.44590064564773","527","0.100001028497444","5.0000036928507","2011.55990064565","5.85612078648495","1.07241630481045","0.123042753402802","0.136553537055678"
"2003-03-12","2010-02-12","2010.114","1075.51","-47","100","1.44589818544227","527","0.100000027333878","5.00000049012265","2011.55989818544","5.8561095262888","1.07242765464217","0.123044017531913","0.136552802434427"
"2003-03-12","2010-02-11","2010.111","1078.47","-48","100","1.44699318488301","528","0.100006843995751","5.00003366685467","2011.55799318488","5.85710691793921","1.07168587463411","0.123396024467872","0.136303715904132"
"2003-03-12","2010-02-10","2010.108","1068.13","-49","100","1.44766809057501","528","0.100003673568975","5.00000518703654","2011.55566809057","5.85750164089264","1.07149919349779","0.123855883515011","0.135968334719003"
"2003-03-12","2010-02-09","2010.106","1070.52","-50","100","1.44770257246887","528","0.10003603875436","5.00002623861932","2011.55370257247","5.85894631882292","1.0703362749201","0.124212920177703","0.135704371365475"
"2003-03-12","2010-02-08","2010.103","1056.74","-51","100","1.44851014336336","528","0.100009075803476","5.00002069224959","2011.55151014336","5.8594597555004","1.07008080284583","0.124636211713432","0.135405193529662"
"2003-03-12","2010-02-05","2010.094","1066.19","-54","100","1.45521054889628","531","0.100016311125923","5.00003539731245","2011.5492105489","5.86065175267627","1.06919635549592","0.125063670802525","0.135093114545084"
"2003-03-12","2010-02-04","2010.092","1063.11","-55","100","1.45484512995813","531","0.100007011218358","5.00000974850588","2011.54684512996","5.86123394402631","1.06886213485163","0.125522047918069","0.13475294154823"
"2003-03-12","2010-02-03","2010.089","1097.28","-56","100","1.45558169314245","531","0.100000750124847","5.00000104195128","2011.54458169314","5.86205633081119","1.06831208214157","0.125951230283259","0.134434563142768"
"2003-03-12","2010-02-02","2010.086","1103.32","-57","100","1.45708280811664","531","0.100000339436825","5.0000006119731","2011.54308280812","5.86266546090094","1.06788660773907","0.12623278974439","0.134223549935583"
"2003-03-12","2010-02-01","2010.083","1089.19","-58","100","1.45874417631376","532","0.100000065176385","5.00000120069915","2011.54174417631","5.86324138777126","1.0674791846107","0.126482863467588","0.134035403170712"
"2003-03-12","2010-01-29","2010.078","1073.87","-61","100","1.46210844696816","533","0.10000021216791","5.00000067731867","2011.54010844697","5.86393788785266","1.0669865887066","0.126788351972193","0.133803902806453"
"2003-03-12","2010-01-28","2010.075","1084.53","-62","100","1.46326423174992","534","0.100030096429463","5.00002767687707","2011.53826423175","5.86516296463201","1.06600685860023","0.127118736710261","0.133543686310045"
"2003-03-12","2010-01-27","2010.072","1097.5","-63","100","1.46445735160114","534","0.100012648709888","5.00000649792967","2011.5364573516","5.86560150081573","1.06577357903613","0.127464798908959","0.133281531308862"
"2003-03-12","2010-01-26","2010.069","1092.17","-64","100","1.4660547327378","535","0.100002466505739","5.00000197491653","2011.53505473274","5.86609943993156","1.06545272294666","0.127727235682772","0.133082055180423"
"2003-03-12","2010-01-25","2010.067","1096.78","-65","100","1.46662739761132","535","0.100000029450708","5.00000538993593","2011.53362739761","5.86680198917147","1.0649459977801","0.127988283468061","0.132881169357652"
"2003-03-12","2010-01-22","2010.058","1091.76","-68","100","1.47419221888458","538","0.100002887029294","5.00000055102611","2011.53219221888","5.86741682884548","1.06450553369377","0.128254799024795","0.132671622464819"
"2003-03-12","2010-01-21","2010.056","1116.48","-69","100","1.474754795541","538","0.100000243500512","5.00000047654061","2011.53075479554","5.86800389590973","1.06409783727896","0.128519504219767","0.132463598709267"
"2003-03-12","2010-01-20","2010.053","1138.04","-70","100","1.47698521194343","539","0.100007064207841","5.00001234814977","2011.52998521194","5.86856684558507","1.06365390965937","0.128653381845113","0.132356820758708"
"2003-03-12","2010-01-19","2010.05","1150.23","-71","100","1.47970720086028","540","0.100004972521904","5.0000008573266","2011.52970720086","5.86883159719515","1.06344820751388","0.128702439475246","0.132319233611178"
"2003-03-12","2010-01-18","2010.039","1136.03","-72","100","1.49076128807178","544","0.100000369577056","5.00000299124692","2011.52976128807","5.86896387604912","1.06333960269878","0.128687584959451","0.132334153901606"
"2003-03-12","2010-01-15","2010.039","1136.03","-75","100","1.49076164100575","544","0.100001933355058","5.00000323450612","2011.52976164101","5.8689809760888","1.06332239080461","0.128687198074284","0.132333929548811"
"2003-03-12","2010-01-14","2010.036","1148.46","-76","100","1.49365327628789","545","0.100002211418548","5.00000249301674","2011.52965327629","5.86924956165187","1.06309916523772","0.128701059002332","0.132323849971279"
"2003-03-12","2010-01-13","2010.033","1145.68","-77","100","1.49676693924266","546","0.100022623720866","5.00000094401421","2011.52976693924","5.86951225869064","1.06283392857943","0.128674740115216","0.13233835037241"
"2003-03-12","2010-01-12","2010.031","1136.22","-78","100","1.49915405101774","547","0.100001088795233","5.0000014139403","2011.53015405102","5.86960836819925","1.06276365066971","0.128594644127395","0.132413086573259"
"2003-03-12","2010-01-11","2010.028","1146.98","-79","100","1.50219107901012","548","0.100007029575381","5.00000900851197","2011.53019107901","5.86992024136638","1.06248531635681","0.128578234226903","0.132425789416669"
"2003-03-12","2010-01-08","2010.019","1144.98","-82","100","1.51151294972988","551","0.100000934559237","5.00000009501225","2011.53051294973","5.86998416293393","1.06242075480073","0.128515311107992","0.13247977969005"
"2003-03-12","2010-01-07","2010.017","1141.69","-83","100","1.51400021017457","552","0.100000495586488","5.00000810732112","2011.53100021017","5.8701348596455","1.06226308968389","0.128415905907289","0.132562583631121"
"2003-03-12","2010-01-06","2010.014","1137.14","-84","100","1.51789581696426","554","0.100021468367469","5.00001318561657","2011.53189581696","5.87094873730429","1.06147828177316","0.128222540013902","0.132716167260643"
"2003-03-12","2010-01-05","2010.011","1136.52","-85","100","1.52068813620576","555","0.10000069849627","5.00001726434585","2011.53168813621","5.87037998495718","1.06201144352344","0.128275184462309","0.132679432533508"
"2003-03-12","2010-01-04","2010.008","1132.99","-86","100","1.52413130173818","556","0.100005823247102","5.00000253563949","2011.53213130174","5.87065270512421","1.06174240657766","0.128185767547432","0.13275135703649"
"2003-03-12","2010-01-01","2010","1115.1","-89","100","1.53245092808856","559","0.10000119425387","5.00000544846572","2011.53245092809","5.8707453077039","1.0616514563946","0.128120623427937","0.132807117276592"
"2003-03-12","2009-12-31","2010","1115.1","-90","100","1.53247507352967","559","0.100010347424468","5.00001524319964","2011.53247507353","5.87085886447074","1.06153811537672","0.128112179506041","0.13281119473329"
"2003-03-12","2009-12-30","2009.997","1126.42","-91","100","1.53544899361577","560","0.100000425430259","5.00000207265804","2011.53244899362","5.87102701508707","1.06141188681192","0.128113030935684","0.132813846726408"
"2003-03-12","2009-12-29","2009.994","1126.2","-92","100","1.53883442214624","561","0.100001274789389","5.00000989374312","2011.53283442215","5.87122212489697","1.06122044378423","0.128032246340929","0.132880894923266"
"2003-03-12","2009-12-28","2009.992","1127.78","-93","100","1.54124263606059","562","0.100007268633693","5.00000039191831","2011.53324263606","5.87144150886191","1.06099792705203","0.127950426106782","0.132946401937448"
"2003-03-12","2009-12-25","2009.981","1126.48","-96","100","1.55276281445254","566","0.100001500090011","5.00000476501726","2011.53376281445","5.8715188913336","1.06090976565552","0.127847150424326","0.133034251913988"
"2003-03-12","2009-12-24","2009.981","1126.48","-97","100","1.5527172931927","566","0.100000511243473","5.00000005424036","2011.53371729319","5.87147206079599","1.06095406770799","0.127857987812549","0.133025472998884"
"2003-03-12","2009-12-23","2009.978","1120.59","-98","100","1.55638154323196","568","0.100004336301967","5.00000292508171","2011.53438154323","5.8715816717883","1.060813891513","0.127728385116555","0.133132064380673"
"2003-03-12","2009-12-22","2009.975","1118.02","-99","100","1.55996527596699","569","0.100003971533312","5.00000910106765","2011.53496527597","5.87169873332824","1.06067920909912","0.127612558056065","0.133228655151834"
"2003-03-12","2009-12-21","2009.972","1114.05","-100","100","1.56351684823562","570","0.100001446467145","5.00000066070246","2011.53551684824","5.87178667823548","1.06057453003189","0.127506165020443","0.133317715411566"
"2003-03-12","2009-12-18","2009.964","1102.47","-103","100","1.57197334186299","573","0.100002362631347","5.00000642783131","2011.53597334186","5.87188596640213","1.06046067056845","0.127415416020104","0.133392948768142"
"2003-03-12","2009-12-17","2009.961","1096.08","-104","100","1.57523607037615","574","0.100001927635331","5.00003169414337","2011.53623607038","5.87203053871914","1.06032254871857","0.127356093753149","0.133442885096303"
"2003-03-12","2009-12-16","2009.958","1109.18","-105","100","1.57845803955684","576","0.100001979383503","5.00000260793314","2011.53645803956","5.87234058975762","1.06004298382354","0.127309416175521","0.133480116828865"
"2003-03-12","2009-12-15","2009.956","1107.93","-106","100","1.5810708467618","577","0.100015937528603","5.00001256844803","2011.53707084676","5.87254930939853","1.05980492113553","0.127187251829195","0.133577325850304"
"2003-03-12","2009-12-14","2009.953","1114.11","-107","100","1.58473024261548","578","0.100006718480686","5.00002376624296","2011.53773024262","5.87253289995374","1.05979464131552","0.127059165364554","0.133687580837142"
"2003-03-12","2009-12-11","2009.944","1106.41","-110","100","1.59454407924227","582","0.100027369756497","5.00000675673904","2011.53854407924","5.8726653420833","1.05959810265819","0.126907899936269","0.13380648504165"
"2003-03-12","2009-12-10","2009.942","1102.35","-111","100","1.59744520640356","583","0.100004391245614","5.00001131666414","2011.5394452064","5.87244959688071","1.05976625891662","0.126739618307698","0.133955396628318"
"2003-03-12","2009-12-09","2009.939","1095.95","-112","100","1.60114522478602","584","0.100005218928497","5.00000218667168","2011.54014522479","5.87242270189875","1.0597456296262","0.126610180990275","0.134063239781007"
"2003-03-12","2009-12-08","2009.936","1091.94","-113","100","1.60509772791579","585","0.100006086034815","5.00000775674831","2011.54109772792","5.87272916655915","1.059424895431","0.126418916396942","0.134221103028415"
"2003-03-12","2009-12-07","2009.933","1103.25","-114","100","1.60929898803556","587","0.100013731655897","5.00003693873198","2011.54229898804","5.87333970977819","1.05881859625435","0.126166989653492","0.134425924526157"
"2003-03-12","2009-12-04","2009.925","1105.98","-117","100","1.61749170411372","590","0.100000367211956","5.00000035416298","2011.54249170411","5.87250757462669","1.05954009744843","0.126163564110722","0.134436985135483"
"2003-03-12","2009-12-03","2009.922","1099.92","-118","100","1.62176876628337","591","0.100002310714939","5.00000148846764","2011.54376876628","5.87230232781177","1.05963617512586","0.125929964149301","0.134632856447339"
"2003-03-12","2009-12-02","2009.919","1109.24","-119","100","1.62596147662225","593","0.100001109128867","5.0000110093017","2011.54496147662","5.8721227231773","1.0597207576638","0.125709122187561","0.134818690018886"
"2003-03-12","2009-12-01","2009.917","1108.86","-120","100","1.62956552020592","594","0.100000140116795","5.00000775155333","2011.54656552021","5.87177800546422","1.05992138884496","0.125418950944072","0.135062754134836"
"2003-03-12","2009-11-30","2009.914","1095.63","-121","100","1.63412307445537","596","0.100009357583417","5.00002376458398","2011.54812307446","5.87141506022385","1.06012436451013","0.125136576153626","0.135297511280842"
"2003-03-12","2009-11-27","2009.906","1091.49","-124","100","1.64351257899352","599","0.100002258317415","5.00000006966616","2011.54951257899","5.87118122931264","1.06025240983504","0.124885490123696","0.135508512042515"
"2003-03-12","2009-11-26","2009.9","1110.63","-125","100","1.65079294282691","602","0.100011099508944","5.00000100049819","2011.55079294283","5.87097083206315","1.06034168412162","0.124653100594399","0.135700261169005"
"2003-03-12","2009-11-25","2009.9","1110.63","-126","100","1.65111844795479","602","0.100025427166628","5.00001864953551","2011.55111844795","5.87132881302919","1.05999287534055","0.124578471974206","0.135755257282923"
"2003-03-12","2009-11-24","2009.897","1105.65","-127","100","1.65600348137286","604","0.100011742828384","5.00000368275872","2011.55300348137","5.87034642238122","1.06074340133829","0.124257981839465","0.136032141832398"
"2003-03-12","2009-11-23","2009.894","1106.24","-128","100","1.66098757947907","606","0.100018119247981","5.00001342090951","2011.55498757948","5.86968521268694","1.06118103628242","0.123906752764957","0.136325984657909"
"2003-03-12","2009-11-20","2009.886","1091.38","-131","100","1.67132700367802","610","0.100048524772564","5.00000760143885","2011.55732700368","5.86934472153923","1.06128325932913","0.123485033770142","0.136667248793652"
"2003-03-12","2009-11-19","2009.883","1094.9","-132","100","1.67620264633842","611","0.100000497532285","5.00000071186142","2011.55920264634","5.86823033043842","1.06220388064529","0.123161610723189","0.136954877360366"
"2003-03-12","2009-11-18","2009.881","1109.8","-133","100","1.68041385245192","613","0.100003708588257","5.00001052115716","2011.56141385245","5.86757285665632","1.06263013688761","0.122766350208481","0.137283373816928"
"2003-03-12","2009-11-17","2009.878","1110.32","-134","100","1.68612433913268","615","0.100002814177219","5.0000080098713","2011.56412433913","5.86643683447142","1.06344281335919","0.122295451300354","0.13767792335666"
"2003-03-12","2009-11-16","2009.875","1109.3","-135","100","1.69209036178449","617","0.100001606318797","5.00000043241193","2011.56709036178","5.86525251816489","1.06428202591732","0.121778431224486","0.138108460334688"
"2003-03-12","2009-11-13","2009.867","1093.48","-138","100","1.70313872238921","621","0.100006924449979","5.00001751547377","2011.57013872239","5.86403036169762","1.0651387639548","0.121243388673866","0.138550704949869"
"2003-03-12","2009-11-12","2009.864","1087.24","-139","100","1.70885668064489","623","0.100009942492152","5.00000480575566","2011.57285668064","5.86298414646111","1.06586751916197","0.120769764577472","0.13894085525814"
"2003-03-12","2009-11-11","2009.861","1098.51","-140","100","1.71446254250304","625","0.100006646631856","5.00000332615566","2011.5754625425","5.86190145369284","1.06664485102496","0.120314587824249","0.139316668829435"
"2003-03-12","2009-11-10","2009.858","1093.01","-141","100","1.72062162568704","628","0.100010717366496","5.00000266429443","2011.57862162569","5.86053269797444","1.06762213457637","0.119766197918039","0.139766538985232"
"2003-03-12","2009-11-09","2009.856","1093.08","-142","100","1.72562489329721","629","0.100002937064764","5.00001846792855","2011.5816248933","5.85899658613436","1.06877190726577","0.119246948067678","0.140196174455059"
"2003-03-12","2009-11-06","2009.847","1069.3","-145","100","1.73794095377843","634","0.10000006888135","5.00000079566883","2011.58494095378","5.85751127185069","1.06985052723886","0.118673353387766","0.140663659984037"
"2003-03-12","2009-11-05","2009.844","1066.63","-146","100","1.74332171091532","636","0.10000033705333","5.00001200773989","2011.58732171092","5.85632923638974","1.07072080503465","0.118261607209345","0.141000079023222"
"2003-03-12","2009-11-04","2009.842","1046.5","-147","100","1.74789393967967","637","0.100003232856688","5.00001235235331","2011.58989393968","5.85523094379439","1.07150330880873","0.117812465429509","0.141362220373501"
"2003-03-12","2009-11-03","2009.839","1045.41","-148","100","1.75343226821542","640","0.100016703909567","5.00017250351328","2011.59243226822","5.85495318503529","1.07157227346281","0.117307142803554","0.141753035833712"
"2003-03-12","2009-11-02","2009.836","1042.88","-149","100","1.75751426032616","641","0.100005581762486","5.00000125416639","2011.59351426033","5.8538113169097","1.07249906942343","0.11717649675813","0.141870527492856"
"2003-03-12","2009-10-30","2009.831","1036.19","-152","100","1.76429301807434","643","0.100002035761875","5.00000021269808","2011.59529301807","5.85298280502322","1.0731083479972","0.116866653462438","0.142120146292823"
"2003-03-12","2009-10-29","2009.828","1066.11","-153","100","1.76899155236742","645","0.100000825445889","5.00000228604918","2011.59699155237","5.85228991816771","1.07360249812739","0.116566722059412","0.142359272446819"
"2003-03-12","2009-10-28","2009.825","1042.63","-154","100","1.77515553496073","647","0.100000159137179","5.00000993326565","2011.60015553496","5.85062592701766","1.07484002928603","0.116021809193793","0.142798171208644"
"2003-03-12","2009-10-27","2009.822","1063.41","-155","100","1.78034797236205","649","0.100011233986264","5.00001000356857","2011.60234797236","5.84965187942029","1.07552500000497","0.115641016420283","0.143098502001033"
"2003-03-12","2009-10-26","2009.819","1066.95","-156","100","1.7868524390492","652","0.100057275861515","5.00004458579821","2011.60585243905","5.84836302068986","1.07634419713569","0.115021766385022","0.143575328244719"
"2003-03-12","2009-10-23","2009.811","1079.6","-159","100","1.79828249280763","656","0.100002695712784","5.00000487393148","2011.60928249281","5.84562448594273","1.07857355938548","0.114460521901692","0.144045960539813"
"2003-03-12","2009-10-22","2009.808","1092.91","-160","100","1.80579453441896","659","0.100011366688124","5.00000408897207","2011.61379453442","5.84297993889841","1.08055382774566","0.113695071251605","0.144653830897595"
"2003-03-12","2009-10-21","2009.806","1081.4","-161","100","1.81163876427036","661","0.100115754384363","5.00011614653706","2011.61763876427","5.84019196412006","1.08253974502785","0.11306752226214","0.145145594844451"
"2003-03-12","2009-10-20","2009.803","1091.06","-162","100","1.82085285787866","664","0.100011593072921","5.00002114565341","2011.62385285788","5.83629468528595","1.08567568826775","0.11200461090509","0.145996453876966"
"2003-03-12","2009-10-19","2009.8","1097.91","-163","100","1.82967136787215","667","0.100013745440292","5.00001775373543","2011.62967136787","5.83256974168935","1.08851223276974","0.111020499886917","0.14676365899126"
"2003-03-12","2009-10-16","2009.792","1087.68","-166","100","1.84409737104488","673","0.100004086582161","5.00000602162242","2011.63609737104","5.82819963619166","1.09188362314845","0.109938652606941","0.147604230303865"
"2003-03-12","2009-10-15","2009.789","1096.56","-167","100","1.85323115124106","676","0.100001255901411","5.00000088751089","2011.64223115124","5.82387159000721","1.09522445570285","0.108909749036395","0.148398379110695"
"2003-03-12","2009-10-14","2009.786","1092.02","-168","100","1.86311844863985","680","0.100008892062711","5.00000668602388","2011.64911844864","5.81901063467848","1.09895785550333","0.10775140581596","0.149280331511499"
"2003-03-12","2009-10-13","2009.783","1073.19","-169","100","1.87283890843514","683","0.100012425740781","5.00001061840905","2011.65583890844","5.81389500494882","1.10292504287931","0.106631360078877","0.150130860074371"
"2003-03-12","2009-10-12","2009.781","1076.19","-170","100","1.88132946321662","686","0.100003289200272","5.00000483529121","2011.66232946322","5.80918763739864","1.10657726077496","0.105534504849489","0.150949612821828"
"2003-03-12","2009-10-09","2009.772","1071.49","-173","100","1.8971005807889","692","0.100000034422072","5.00000047842186","2011.66910058079","5.80406733018946","1.11055493805449","0.104396377328869","0.151792259447405"
"2003-03-12","2009-10-08","2009.769","1065.48","-174","100","1.90690749893338","696","0.100002654060402","5.00001187953466","2011.67590749893","5.79876619056255","1.11467424273144","0.103252696380512","0.15263259655635"
"2003-03-12","2009-10-07","2009.767","1057.58","-175","100","1.91581659653343","699","0.100027081614146","5.00001634631374","2011.68281659653","5.79365013405792","1.11858987391851","0.102085717236255","0.153471136659247"
"2003-03-12","2009-10-06","2009.764","1054.72","-176","100","1.92525896536358","702","0.100001736353356","5.00000227813991","2011.68925896536","5.78799540056696","1.12307917170475","0.101017718641787","0.154252965112269"
"2003-03-12","2009-10-05","2009.761","1040.46","-177","100","1.93496953320414","706","0.100002782411413","5.00000017032886","2011.6959695332","5.78243258414682","1.12742697489959","0.0998943246820945","0.155055199839366"
"2003-03-12","2009-10-02","2009.753","1025.21","-180","100","1.94919892678718","711","0.100000654792686","5.00000012914838","2011.70219892679","5.77723704775586","1.1314944728162","0.0988476360851889","0.15579435480336"
"2003-03-12","2009-10-01","2009.75","1029.85","-181","100","1.95775935405982","714","0.100002376278737","5.00001202771899","2011.70775935406","5.7725206053165","1.1351854911746","0.0979118897699326","0.156450145142712"
"2003-03-12","2009-09-30","2009.747","1057.08","-182","100","1.96687352862637","717","0.100005707428398","5.00000962030013","2011.71387352863","5.76724214679558","1.1393189323371","0.096887539948302","0.15716255701447"
"2003-03-12","2009-09-29","2009.744","1060.61","-183","100","1.9780055494025","721","0.100002253127179","5.00000387192119","2011.7220055494","5.759907972635","1.1450968278525","0.0955303815291472","0.1581016306221"
"2003-03-12","2009-09-28","2009.742","1062.98","-184","100","1.98869081789576","725","0.100004761056407","5.00000110782959","2011.7306908179","5.75192984626348","1.15137854250097","0.0940815308619354","0.159091003829582"
"2003-03-12","2009-09-25","2009.733","1044.38","-187","100","1.99995811295935","729","0.10001140571786","5.00001585570569","2011.73295811296","5.7435796317055","1.15836095731622","0.0939531898622327","0.159335957370764"
"2003-03-12","2009-09-24","2009.731","1050.78","-188","100","1.99992584229403","729","0.100000637855087","5.00000945429999","2011.73092584229","5.73608137994105","1.16490884640045","0.0946681038250402","0.159091781970752"
"2003-03-12","2009-09-23","2009.728","1060.87","-189","100","1.99913979273038","729","0.100366532063934","5.00015643510462","2011.72713979273","5.732555407601","1.16748814884484","0.0956817452139986","0.158562997883398"
"2003-03-12","2009-09-22","2009.725","1071.66","-190","100","1.99999249588359","729","0.100024105061051","5.00002138299681","2011.72499249588","5.7201081069825","1.17887320995747","0.0965285722465203","0.158365467313777"
"2003-03-12","2009-09-21","2009.722","1064.66","-191","100","1.99998656459115","729","0.100082443026045","5.00000310358256","2011.72198656459","5.7116119480377","1.18620627828259","0.0975093407402131","0.157974338096791"
"2003-03-12","2009-09-18","2009.714","1068.3","-194","100","1.9998669097879","729","0.100105874038783","5.00014923368802","2011.71386690979","5.70366887283036","1.19345183725389","0.099456856197104","0.156989666822263"
"2003-03-12","2009-09-17","2009.711","1065.49","-195","100","1.99998420560587","729","0.100008741894216","5.00000777301922","2011.71098420561","5.69343738669048","1.20254734502228","0.100451053322501","0.156622635144589"
"2003-03-12","2009-09-16","2009.708","1068.76","-196","100","1.99997373365022","729","0.100011137269501","5.00001158341328","2011.70797373365","5.68448820976759","1.21037441741866","0.101421658049195","0.156230931579365"
"2003-03-12","2009-09-15","2009.706","1052.63","-197","100","1.99981201094215","729","0.100094489620805","5.00014237803757","2011.70581201094","5.67609814991991","1.21752130747467","0.102197832178372","0.155939294437424"
"2003-03-12","2009-09-14","2009.703","1049.34","-198","100","1.99997055893141","729","0.100024355335404","5.0000261159769","2011.70297055893","5.66689842988656","1.22568740822836","0.103143840168693","0.155563302331423"
